,Date,Open,High,Low,Close,Adj Close,Volume,Average,Value,MA5,CHMF,Upper,Lower,BBH,BBM,BBL,OBV,RSI,DIF,MACD,DFF,IR,VIX,PCR,KL,DL,OUD,CUD,RPB,MACDC,Candlestick,KDLine,OBVC,RSIP,PCRP,PCRC,RSIC
91,2018-05-14,13.962499618530272,14.207500457763672,13.875,13.936667442321776,13.90789794921875,54591600,14.041250228881836,766534315.9950256,13.490000152587891,2.378656591184078,15.330334186553955,12.543000698089598,14.202427556759108,12.690125036239625,11.177822515720141,613419600.0,69.28229247979928,0.327814744987613,0.09912083432278626,0.22869391066482672,1.7,12.93,0.62,92.48789686322168,96.93020317917602,0.8426130468299098,0.4444500347515312,2.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.010000000000000009,-7.230911642150829
92,2018-05-15,13.604999542236328,13.62833309173584,13.261667251586914,13.485833168029783,13.457995414733888,87260400,13.445000171661377,1173216092.9792404,13.65683364868164,1.7392363763622376,14.834416484832763,12.137249851226805,14.24310068167026,12.705375051498413,11.167649421326566,526159200.0,84.6083336325851,0.33117185412710803,0.1455310382836506,0.18564081584345743,1.7,14.63,0.62,77.7378306004714,89.4756330613045,-2.5604303388448324,-3.234878611818881,1.0,0.0,1.0,0.0,-1.0,2.0,-1.0,0.06,12.464619960902496
93,2018-05-16,13.516667366027832,13.833333015441896,13.513333320617676,13.734167098999023,13.705815315246582,44856000,13.673333168029785,613331032.585144,13.742166900634766,1.3051845528612187,15.107583808898926,12.360750389099122,14.312701193459569,12.728458404541016,11.144215615622462,571015200.0,75.00513486356593,0.3498381437681086,0.18639245938054222,0.1634456843875664,1.7,13.42,0.5,77.5315406860212,82.5857560499048,-0.6492626180123806,1.8414430007776872,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,-0.09499999999999997,-3.187810814884557
94,2018-05-17,13.59416675567627,13.890832901000977,13.3774995803833,13.579167366027832,13.55113697052002,51609600,13.634166240692139,703653866.015625,13.789666938781739,1.3026095048864221,14.937084102630616,12.221250629425048,14.387686351399017,12.761833429336548,11.135980507274079,519405600.0,71.77755772431587,0.34811131913280846,0.21873623133099546,0.129375087801813,1.7,13.43,0.57,60.1923531531388,71.82057481321051,0.5733616693359034,-1.128570315578059,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-0.010000000000000064,-0.005904619401661648
95,2018-05-18,13.424166679382324,13.55833339691162,13.30666732788086,13.361666679382324,13.334084510803224,42733200,13.43250036239624,574013724.486351,13.722167015075684,1.4031884694421413,14.697833347320557,12.025500011444093,14.446203085610069,12.815291786193848,11.184380486777627,476672400.0,68.56178982386913,0.3254408311632542,0.2400771512974472,0.08536367986580698,1.7,13.42,0.66,43.179886304030475,60.30126004773021,-1.2505369350641615,-1.6017232926198943,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.10500000000000004,-2.0053164072060667
96,2018-05-21,13.668333053588867,13.852499961853027,13.416666984558104,13.595000267028809,13.566936492919922,58446000,13.634583473205566,796886865.6749725,13.619500350952148,1.5434464059052555,14.95450029373169,12.235500240325928,14.523889287574953,12.885250139236451,11.246610990897949,535118400.0,69.35665473783453,0.32258383098610643,0.25657848723517906,0.06600534375092737,1.7,13.08,0.54,44.712052135928644,49.36143053103269,1.8188568425744345,1.7462910372291196,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,-0.07999999999999996,1.0738681434624766
97,2018-05-22,13.769166946411133,13.841667175292969,13.46500015258789,13.52416706085205,13.496249198913574,48471600,13.65333366394043,661798928.0250549,13.551166915893555,1.726310433946356,14.876583766937257,12.171750354766846,14.5044991405558,12.99054183959961,11.476584538643419,486646800.0,68.00378336487498,0.3110187593461937,0.267466541657382,0.043552217688811734,1.7,13.22,0.58,30.270610153593374,39.387516197850886,0.7377190212363827,-0.5210239410479822,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.015000000000000069,-2.1324588187175806
98,2018-05-23,13.225000381469728,13.8725004196167,13.21166706085205,13.86416721343994,13.835548400878906,61522800,13.542083740234375,833146909.5336914,13.558833694458007,1.7834401326826588,15.250583934783934,12.477750492095947,14.496439826480486,13.110583543777466,11.724727261074445,548169600.0,70.91582962935058,0.32553595175103744,0.2790804236761131,0.04645552807492437,1.7,12.58,0.65,54.358221123321954,43.11362780428138,-3.952065996870191,2.5140191707042403,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.040000000000000036,0.12509812778466767
99,2018-05-24,13.859999656677246,13.927499771118164,13.4350004196167,13.852499961853027,13.823904991149902,35555200,13.681250095367432,486439583.3908081,13.584833717346191,1.9396804272467096,15.23774995803833,12.467249965667724,14.54621848318407,13.194500207901001,11.842781932617932,512614400.0,73.57767963825685,0.3322692881040119,0.28971819656169284,0.042551091542319064,1.7,12.53,0.64,62.29261942350264,48.973816900139376,4.80150666836463,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.010000000000000009,4.438742640982689
100,2018-05-25,13.857500076293944,14.039999961853027,13.767499923706056,13.887499809265137,13.85883331298828,31540800,13.903749942779541,438535396.19522095,13.63950023651123,1.9265467699183068,15.27624979019165,12.498749828338623,14.581818485994722,13.27875018119812,11.975681876401518,544155200.0,67.36204436519775,0.33655016010455796,0.2990845892702659,0.03746557083429208,1.7,13.22,0.61,77.71948758135241,64.79010937605905,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-0.03500000000000003,-1.520158440752084
101,2018-05-29,13.697500228881836,13.94499969482422,13.457500457763672,13.710000038146973,13.6816987991333,47225600,13.701250076293945,647049755.6030273,13.744666862487794,2.1924856665442687,15.081000041961671,12.339000034332276,14.52765474908958,13.367125177383423,12.206595605677267,496929600.0,64.18672597364281,0.32190926428809874,0.30364952427383246,0.01825974001426628,1.7,17.02,0.65,66.4722937879127,68.82813359758931,-1.1546083098048832,-1.2781261822213952,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.065,-0.10330786935661251
102,2018-05-30,13.850000381469728,14.06999969482422,13.762499809265137,14.0024995803833,13.973594665527344,35403200,13.916249752044678,492679773.22158813,13.767666816711426,2.7654133447940152,15.402749538421633,12.60224962234497,14.539213983554266,13.450708484649658,12.36220298574505,532332800.0,61.218023320801095,0.3301032921397766,0.30894027784702127,0.021163014292755356,1.7,14.94,0.56,86.06387172871831,76.75188436599454,1.1133429460825184,2.133475867414081,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.07999999999999996,-0.46407955079744667
103,2018-05-31,13.982500076293944,14.244999885559082,13.859999656677246,13.97249984741211,13.94365692138672,40528400,14.052499771118164,569525331.7237854,13.863333320617675,2.352384414813174,15.369749832153321,12.5752498626709,14.464653639975324,13.543541812896729,12.622429985818133,491804400.0,59.177479769554274,0.33036811255988674,0.31322584478959437,0.017142267770292374,1.7,15.43,0.63,78.59960867653751,77.04525806438957,0.9566764705760678,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.06999999999999995,2.9784773039203074
104,2018-06-01,14.162500381469728,14.645000457763672,14.162500381469728,14.6225004196167,14.59231662750244,38585600,14.4037504196167,555777352.1911621,13.884999847412109,2.7574221183340257,16.08475046157837,13.16025037765503,14.450684405405628,13.668833494186401,12.886982582967175,530390000.0,51.17998161046684,0.37866261166820436,0.32631319816531634,0.05234941350288802,1.82,13.46,0.56,94.09180542606153,86.25176194377251,1.2873256155453872,4.651999136181617,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.02999999999999997,-9.692027952821121
105,2018-06-04,14.725000381469728,15.024999618530272,14.704999923706056,14.9975004196167,14.966541290283203,32024800,14.864999771118164,476048644.670105,14.038999938964844,2.782766942188014,16.49725046157837,13.497750377655029,14.653117012270629,13.778791856765746,12.904466701260864,562414800.0,62.56653935702165,0.4420994686713797,0.349470452266529,0.09262901640485072,1.82,12.74,0.55,99.08941283217214,90.59360897825711,3.9717562919608262,2.564540873576737,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.030000000000000027,3.9093832382986378
106,2018-06-05,15.11750030517578,15.227499961853027,14.952500343322754,15.15250015258789,15.121221542358398,27950000,15.09000015258789,421765504.26483154,14.261000061035157,2.606724815779409,16.66775016784668,13.637250137329103,14.885463276324524,13.88129186630249,12.877120456280457,590364800.0,66.13433062697918,0.4991271903932635,0.3794017998918759,0.11972539050138759,1.82,12.4,0.48,98.53430900794237,97.2385090887254,2.6655342175744945,1.0335037748587128,2.0,0.0,1.0,0.0,0.0,1.0,-2.0,-0.06000000000000005,-4.076513277916124
107,2018-06-06,15.199999809265137,15.414999961853027,14.970000267028809,15.40250015258789,15.370704650878906,28814000,15.192500114440918,437756698.2975006,14.54950008392334,2.7916124140020835,16.942750167846683,13.862250137329102,15.130308851879885,13.998458528518677,12.866608205157469,619178800.0,77.85514845276896,0.5580619901423933,0.4151338379419794,0.14292815220041394,1.82,11.64,0.53,100.1487465748215,99.25748947164539,0.5457218615772863,1.6498927403561403,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.010000000000000009,5.854246076803925
108,2018-06-07,15.422499656677246,15.43000030517578,14.807499885559082,15.045000076293944,15.013943672180176,39226000,15.118750095367432,593048091.2408829,14.829500198364258,2.9053918685711113,16.549500083923338,13.54050006866455,15.269944981661267,14.075875186920166,12.881805392179066,579952800.0,77.86747412495089,0.5693577731458426,0.44597862498275204,0.12337914816309054,1.82,12.13,0.56,86.19202803981679,94.95836120752693,1.4638148039744392,-2.3210522496497465,2.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.004999999999999949,2.4731541527982657
109,2018-06-08,14.807499885559082,15.100000381469728,14.707500457763672,15.03499984741211,15.003962516784668,24660400,14.9037504196167,367532446.84791565,15.044000244140625,2.1959725930447136,16.53849983215332,13.531499862670898,15.393620092277878,14.131791830062866,12.869963567847854,555292400.0,72.93349149153629,0.570921598857165,0.4709672197576346,0.09995437909953037,1.82,12.18,0.6,80.89500682537857,89.07859381333901,-3.9876789418626934,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.04999999999999993,-4.999127011630797
