,Date,Open,High,Low,Close,Adj Close,Volume,MA5,CHMF,BBH,BBL,OBV,RSI,DIF,MACD,DFF,IR,VIX,PCR,KL,DL,UD
137,2018-07-19,107.91000366210938,111.27899932861328,106.11000061035156,110.33999633789062,109.56399536132812,604500,109.7040008544922,0.6611067974647732,130.5967847359784,78.10408247186669,7222500.0,74.9279435221126,3.2836059433581823,2.9745800680457393,0.6180517506248862,1.91,12.87,0.62,49.350282100416905,63.44536388387146,0.8592274212988471
138,2018-07-20,109.83000183105467,112.4800033569336,109.10399627685548,109.5500030517578,108.77955627441406,518800,109.32799987792968,0.6177756693035958,129.63459358450967,78.69790687325398,7741300.0,74.58166003426233,3.1904024042402597,3.125639706194169,0.1295253960921814,1.91,12.86,0.66,41.192727677536034,57.494315346281816,-0.7159627626900145
139,2018-07-23,109.26000213623048,110.31999969482422,107.0999984741211,108.51000213623048,107.74687957763672,498200,108.99800109863281,0.6373282546610329,129.63802188074672,78.69587857091344,8239500.0,70.67647870528766,2.9980587902540634,3.205712420080905,-0.41530725965368287,1.91,12.62,0.55,46.97085394253574,49.21907801701756,-0.9493390110048239
140,2018-07-24,110.51000213623048,111.80999755859376,100.4000015258789,101.70999908447266,100.99469757080078,1579000,109.54200134277343,0.5581214615141038,129.88495868925415,78.59804174816449,9818500.0,65.62122959321252,2.270745928554817,3.2374992059199377,-1.9335065547302417,1.91,12.41,0.63,43.152208953695975,45.837954573496226,-6.26670621867712
141,2018-07-25,101.38999938964844,105.19499969482422,100.0,101.5,100.7861785888672,639200,107.9020004272461,0.5500311485965712,129.8897143141708,78.965619395546,9179300.0,51.81361174857708,1.658284404205105,3.1655910906062448,-3.0146133728022795,1.91,12.29,0.61,42.09628939222746,43.77193019125591,0.0
142,2018-07-26,100.2699966430664,104.0500030517578,97.91000366210938,101.4499969482422,100.7365264892578,691500,106.3220001220703,0.432188683266359,129.64798941068898,79.53434421764763,8487800.0,49.450849173262434,1.1555489561646226,2.978160290086175,-3.645222667843105,1.91,12.14,0.63,25.26316196499815,44.07311742948639,0.0
143,2018-07-27,101.62999725341795,101.81700134277344,90.08000183105467,92.83000183105467,92.17715454101562,2268700,104.54400024414062,0.6064942458356825,128.2615044466709,81.64819581984926,10756500.0,33.74012471564359,0.060864319933742195,2.7109538951098324,-5.3001791503521805,1.91,13.03,0.67,10.604289473105018,36.837220103640526,-8.496791894025668
144,2018-07-30,93.0,93.58000183105467,87.0,88.3499984741211,87.72864532470703,1827200,101.2,0.4104960515516358,126.27111787150712,84.1298159663835,12583700.0,26.242327208163417,-1.1548673787482215,2.3558383072163136,-7.02141137192907,1.91,14.26,0.72,0.0,25.98791361011021,-4.826029590182424
145,2018-07-31,89.13999938964844,94.5500030517578,88.30000305175781,93.3000030517578,92.64385223388672,1298500,97.16799926757812,0.37257979397092333,128.5855591256472,81.23204137891008,11285200.0,24.52387445038707,-1.6993306820209284,1.8596681887104833,-7.1179977414628235,1.91,12.83,0.69,0.0,11.95581714603439,5.602721746607187
146,2018-08-01,93.30999755859376,96.3000030517578,91.72000122070312,93.93000030517578,93.26942443847656,794200,95.48600006103516,0.30178542943490927,129.7554798503986,79.68045408921733,10491000.0,32.232376081769075,-2.056282712152594,1.3070347428824047,-6.726634910069998,1.91,13.15,0.67,0.0,3.5347631577016725,0.6752381916520278
147,2018-08-02,91.8000030517578,95.98899841308594,91.66999816894533,95.62999725341795,94.95745086669922,748800,93.97200012207031,0.23935514280607653,130.845622421087,78.01741163653021,9742200.0,26.889056031608092,-2.1769002702346825,0.7137137811589851,-5.781228102787335,1.91,12.19,0.58,6.475672325333131,0.0,1.8098551503448634
148,2018-08-03,96.25,96.56199645996094,90.69000244140624,91.1500015258789,90.50897216796876,973900,92.80800018310546,0.32669257024372295,131.8041874659515,76.36014613186757,10716100.0,30.658381806060902,-2.6039718023222207,0.11734681732843594,-5.442637239301313,1.91,11.64,0.56,13.77551677313781,2.1585574417777105,-4.684718034307933
149,2018-08-06,91.0999984741211,93.56999969482422,89.27300262451172,92.58000183105467,91.9289093017578,626400,92.47200012207031,0.04302397455258876,132.4493465040854,74.1910536830891,10089700.0,31.383516856657764,-2.794823014771964,-0.5051010262911512,-4.579443976961626,1.91,11.27,0.62,23.556518379585224,6.750396366156981,1.5688428757401285
150,2018-08-07,93.43000030517578,95.5,92.48999786376952,95.33000183105467,94.65957641601562,840300,93.31800079345703,0.13121008158286113,132.53515688645686,72.29854342075343,9249400.0,26.344517144376965,-2.6931272636739436,-1.0679420199941267,-3.2503704873596337,1.91,10.93,0.64,20.842774480007403,14.602569159352056,2.9704039161916995
151,2018-08-08,94.98999786376952,96.5,92.16100311279295,93.86000061035156,93.1999053955078,690700,93.7240005493164,0.34089512734703936,132.02282433157868,71.39150952055348,9940100.0,31.901203725312612,-2.7000252510615184,-1.551432205314021,-2.2971860914949946,1.91,10.85,0.62,21.29231801036769,19.391603210910148,-1.542013209344384
152,2018-08-09,93.33000183105467,98.27999877929688,92.5500030517578,93.2300033569336,92.57433319091795,857800,93.71000061035156,0.22758751875548106,131.49737655417178,70.56299077574357,10797900.0,29.086296598373863,-2.724916329759637,-1.979829339450259,-1.4901739806187555,1.91,11.27,0.62,25.15745933176365,21.897203623320106,-0.6712095134468687
153,2018-08-10,92.5,95.88999938964844,91.75,92.19000244140624,91.54165649414062,793500,93.2300018310547,-0.03399325224231476,129.6921105587896,70.73025704578396,11591400.0,29.204892223130628,-2.796327745593544,-2.2893605227495235,-1.013934445688041,1.91,13.16,0.7,33.79120622690767,22.430850607379583,-1.1155216969645387
154,2018-08-13,92.83000183105467,93.03399658203124,88.37100219726562,90.9000015258789,90.26072692871094,1037600,93.43800201416016,-0.15287710178274688,127.54174469768418,71.08192295571752,12629000.0,29.204892223130585,-2.923315933646876,-2.471745007954559,-0.9031418513846337,1.91,14.78,0.64,40.462638020961066,26.746994523013,-1.3992850432423265
155,2018-08-14,92.20999908447266,94.1500015258789,90.8499984741211,91.94000244140624,91.29340362548828,665300,93.102001953125,-0.05133749612899713,126.69526050528997,70.28990718880182,13294300.0,33.97569088666104,-2.9065309260836756,-2.607743369246331,-0.5975751136746892,1.91,13.31,0.66,30.290113532510816,33.137101193210796,1.1441153994164122
156,2018-08-15,90.5199966430664,91.11499786376952,85.1500015258789,86.5999984741211,85.99095153808594,1352100,92.42400207519532,-0.23946278425948778,124.90835512426409,70.48781263086286,14646400.0,36.16898403655041,-3.2862406420374413,-2.702215393016451,-1.1680504980419801,1.91,14.64,0.66,17.894438211611487,34.84798592679318,-5.808139901549758
157,2018-08-16,88.19999694824219,90.0,85.4000015258789,88.91000366210938,88.28471374511719,851000,90.97200164794921,-0.4402675395211998,123.35352553612087,69.96414210710832,13795400.0,31.367629808361414,-3.362010055300871,-2.8254754343278687,-1.0730692419460048,1.91,13.45,0.6,6.9721257703077555,29.54906325502779,2.667442527355912
158,2018-08-17,88.75,89.5,86.21600341796875,89.0199966430664,88.39393615722656,605900,90.10800170898438,-0.44204727326525767,120.63381883668998,70.56988243691029,13189500.0,44.15623558399657,-3.3742856819659437,-2.909701906881052,-0.9291675501697831,1.91,12.64,0.7,3.4985073309146277,18.385559171476686,0.0
159,2018-08-20,89.0999984741211,89.8499984741211,86.75,87.37999725341797,86.76547241210938,735400,89.4740005493164,-0.2066013183477814,116.3042112099981,72.68622330945178,13924900.0,51.148437111762654,-3.4762761022371222,-2.9740866476803833,-1.0043789091134778,1.91,12.49,0.55,9.362954325593032,9.455023770944623,-1.8422820169541887
160,2018-08-21,87.63999938964844,92.9800033569336,87.47000122070312,92.2699966430664,91.62108612060548,866600,88.76999969482422,-0.2965416912226459,111.69070588331277,75.23472848354925,13058300.0,38.55373664892472,-3.1264820231928923,-3.0611031852985144,-0.13075767578875563,1.91,12.86,0.58,12.008134923517192,6.611195808938471,5.596245758015472
161,2018-08-22,92.25,97.3499984741211,92.02999877929688,97.0,96.31781768798828,883300,88.83599853515625,-0.052866626964094304,107.94169592482251,77.61040521043142,12175000.0,47.24434938377177,-2.4394752031812885,-3.108487271090889,1.338024135819201,1.91,12.25,0.6,13.988330258525933,8.28986552667495,5.1262637141203715
162,2018-08-23,96.8499984741211,97.9000015258789,92.76000213623048,94.87000274658205,94.20280456542967,759800,90.91599884033204,0.1608745233992105,105.18103437408764,79.69390001311938,12934800.0,52.06636905508517,-2.0433360202177226,-3.0767715903599617,2.066871140284478,1.91,12.41,0.61,22.51839800113308,11.786473169212051,-2.195873457131914
163,2018-08-24,95.95999908447266,97.5,93.62999725341795,95.16000366210938,94.49075317382812,767400,92.10799865722656,0.10720510156291216,102.45641189934499,81.82252257941478,13702200.0,56.038962422263204,-1.6865507067401637,-2.9931058430959814,2.6131102727116353,1.91,11.99,0.57,44.790021895732544,16.171621061058733,0.3056824150221571
164,2018-08-27,96.76000213623048,101.5999984741211,96.4800033569336,100.62999725341795,99.92229461669922,1075400,93.33600006103515,0.14225017903521311,102.60363573047209,81.72739861197584,12626800.0,54.34929452545999,-0.9514453375380754,-2.855687484550791,3.8084842940254315,1.91,12.16,0.53,64.4307527632361,27.09891671846385,5.748206579238091
165,2018-08-28,100.95999908447266,102.54000091552734,99.37799835205078,102.33000183105467,101.61033630371094,573000,95.98600006103516,0.3308965793293957,104.65287760661793,80.67082336180654,12053800.0,58.184057862765634,-0.22905249977581832,-2.638455752490169,4.818806505428701,1.91,12.5,0.53,72.41533655663886,43.91305755336723,1.6893616456687077
166,2018-08-29,102.91000366210938,106.08000183105467,101.75,105.2300033569336,104.4899444580078,831500,97.99800109863281,0.3765488803669372,107.31762657099736,78.94267412887243,11222300.0,62.986815489378515,0.5708742327265384,-2.2987681811277665,5.73928482770861,1.91,12.25,0.55,72.42961213361262,60.545370405202505,2.833969973602435
167,2018-08-30,104.56999969482422,108.7699966430664,104.56999969482422,106.58000183105467,105.8304443359375,1113700,99.64400177001953,0.47445770196482523,110.88722821286956,76.41007250734532,10108600.0,67.20183245431991,1.2987839529049978,-1.8617810380136097,6.321129981837215,1.91,13.53,0.58,79.88298602834466,69.75856715116254,1.2829026238286412
168,2018-08-31,106.0,108.43000030517578,104.63999938964844,107.3000030517578,106.54537963867188,697300,101.98600158691406,0.333568254187995,114.89256256477387,73.62577163322419,9411300.0,70.44614718854993,1.9117186293071171,-1.3425510785835053,6.508539415781245,1.91,12.86,0.63,87.45758519119568,74.90931157286538,0.6755500172015649
169,2018-09-04,107.37999725341795,107.61000061035156,102.27999877929688,106.73999786376952,105.98931121826172,969000,104.41400146484375,0.5327223322028946,118.23576009024407,71.68150751839852,10380300.0,73.6857311160931,2.3254793593062004,-0.7438849973008119,6.138728713214025,1.95,13.16,0.59,88.09249598131413,79.92339445105098,-0.5219060317436797
170,2018-09-05,105.95999908447266,106.0,101.25,104.0500030517578,103.3182373046875,780700,105.63600158691406,0.5493867637038382,120.46403255116104,70.82680149424911,11161000.0,71.67544285229351,2.4085632014036236,-0.13811151035646832,5.093349423520184,1.95,13.91,0.62,82.5393377288721,85.14435573361816,-2.5201375921375946
171,2018-09-06,104.0,105.48999786376952,95.49500274658205,96.33000183105467,95.65253448486328,1425100,105.9800018310547,0.4382785392359851,121.8816078612765,70.3418929626981,12586100.0,77.70721778567288,1.8303688127753759,0.4005594234862997,2.8596187785781524,1.95,14.65,0.74,76.22163492172352,86.02980630046063,-7.419510806609919
172,2018-09-07,94.97000122070312,99.39900207519533,91.72000122070312,95.1999969482422,94.5304718017578,867000,104.20000152587889,0.3429034643131393,122.18999409396773,70.52664002061559,11719100.0,60.05419972393579,1.2663657676397264,0.830971071596644,0.8707893920861649,1.95,14.88,0.69,66.27019826546591,82.28448954396993,-1.1730560171630544
173,2018-09-10,96.52999877929688,97.3499984741211,94.05500030517578,95.70999908447266,95.03689575195312,613800,101.92400054931639,0.4500341147569834,122.1969837296948,70.5949502200936,12332900.0,58.148733333588225,0.8507354523451056,1.1590729020832984,-0.6166748994763855,1.95,14.16,0.62,45.32501022099919,75.01039030535384,0.5357165468269143
174,2018-09-11,94.5,96.75,93.05699920654295,95.69000244140624,95.01703643798828,726700,99.60599975585936,0.5795005903715863,122.16995690286039,70.86481024801849,11606200.0,61.32101100341345,0.5138090007175862,1.3593152120703185,-1.6910124227054646,1.95,13.22,0.61,21.689015334608413,62.60561446939621,0.0
175,2018-09-12,95.5999984741211,96.87999725341795,91.25,94.1500015258789,93.48785400390624,948700,97.39600067138672,0.6339489565772823,121.88285632644651,71.59164420252485,12554900.0,55.35715096661685,0.12113083594491059,1.441855378791808,-2.641449085693795,1.95,13.14,0.55,3.573025693116501,44.428074607024506,-1.6093644855640132
176,2018-09-13,95.58999633789062,96.5,92.62000274658205,93.8499984741211,93.18997955322266,660600,95.41600036621094,0.6957835209985046,121.76838684927212,71.88411355762894,13215500.0,45.04003108055103,-0.21183527261771928,1.391883890260516,-3.2074383257564705,1.95,12.37,0.5,1.9550496537237556,23.529017082908037,-0.3186437035535783
177,2018-09-14,94.5999984741211,96.5999984741211,92.54199981689452,93.66999816894533,93.01124572753906,779100,94.91999969482421,0.7240082330694262,120.77374266331344,73.54892452215205,13994600.0,48.10408192321936,-0.4846510769173449,1.2240373096468806,-3.417376773128451,1.95,12.07,0.58,1.9550496537237556,9.07236356048289,0.0
178,2018-09-17,93.25,94.05999755859376,88.25,88.9000015258789,88.27478790283203,1320700,94.61399993896484,0.5618767302906557,119.76479651016024,75.17460371770434,15315300.0,47.219102243536824,-1.0733851164631858,0.9577740089552739,-4.0623182508369196,1.95,13.68,0.64,0.9579777609428334,2.494375000188004,-5.092341983890236
179,2018-09-18,90.08000183105467,92.6500015258789,88.56099700927734,92.08000183105467,91.4324188232422,991100,93.25200042724609,0.31507467319761867,119.22848290053265,75.92671729477983,14324200.0,27.52014083230253,-1.2687364323159755,0.5801224005364531,-3.6977176657048574,1.95,12.79,0.55,0.0,1.6226923561301148,3.577053150274767
180,2018-09-19,91.91000366210938,94.69000244140624,91.36000061035156,92.4499969482422,91.79981994628906,954000,92.53000030517578,0.5380827389494836,118.4327206907368,77.03284632586474,13370200.0,31.410958873783187,-1.3778156427119939,0.1715335523453866,-3.0986983901147607,1.95,11.75,0.57,0.0,0.9710091382221964,0.4018191896502987
181,2018-09-20,94.26000213623048,97.08000183105467,93.4000015258789,96.94000244140624,96.25824737548828,1041100,92.18999938964843,0.3459651046609411,118.08413878599947,77.57409485657863,12329100.0,24.4808188070662,-1.0893978833942413,-0.18493138715321006,-1.8089329924820623,1.95,11.8,0.56,6.148493231271708,0.3193259203142778,4.856685388186377
182,2018-09-21,97.27999877929688,97.95999908447266,91.72000122070312,92.19000244140624,91.54165649414062,1240000,92.80800018310546,0.34361850165482466,118.07126599380258,77.62163460027291,13569100.0,32.895676587403614,-1.2299321416678453,-0.446682903934762,-1.5664984754661666,1.95,11.68,0.57,16.76228448786451,2.049497743757236,-4.8999379826414335
183,2018-09-24,92.30999755859376,95.88999938964844,91.12999725341795,95.63999938964844,94.9673843383789,661400,92.51200103759766,0.2355721976466736,118.166465297151,77.4044351748542,12907700.0,26.544555323165497,-1.050807577302578,-0.6778681921584232,-0.7458787702883096,1.95,12.2,0.63,46.212842230234024,7.636925906378739,3.7422679866343733
184,2018-09-25,96.25,97.58000183105467,95.0,96.13999938964844,95.55879974365234,568500,93.86000061035156,0.4246697225697709,118.24466387378315,77.20523643546163,13476200.0,34.18803567426788,-0.858606763884751,-0.8517144786051082,-0.013784570559285614,1.95,12.42,0.52,51.35855162763334,23.04120664979008,0.5227938134576338
185,2018-09-26,97.0500030517578,98.0199966430664,93.61000061035156,94.08000183105467,93.51124572753906,641600,94.67200012207032,0.30222086712916413,118.04395212852344,77.07294825192903,14117800.0,37.98237195090853,-0.8625676781160365,-0.960574211919515,0.19601306760695691,1.95,12.89,0.59,63.88241399021035,38.11122611524396,-2.1427060242061646
186,2018-09-27,93.47000122070312,95.01000213623048,91.75,93.62000274658205,93.05402374267578,568900,94.99800109863281,0.03580904013890044,117.51118165041137,76.9877853295691,13548900.0,45.87155963302752,-0.8925362110686876,-1.0328778125304392,0.28068320292350313,1.95,12.41,0.61,59.28595355785699,53.81793594935923,-0.4889445955780003
187,2018-09-28,92.62000274658205,94.9800033569336,92.0,93.05999755859376,92.49740600585938,317100,94.33400115966796,-0.032334870580730604,116.1188889388912,77.2907446975834,13231800.0,47.02785074053652,-0.9505172565996531,-1.0781983829916995,0.25536225278409264,1.95,12.12,0.64,65.66490713868485,58.175639725233566,-0.5981683097191826
188,2018-10-01,94.4000015258789,94.83999633789062,88.70099639892578,89.30999755859375,88.77007293701172,985100,94.50800018310547,-0.07252437782782177,113.35757330143487,78.72272709325917,14216900.0,45.024405183634094,-1.284257195330781,-1.064546398562418,-0.4394215935367263,2.19,12.0,0.57,58.63098208477453,62.94442489558406,-4.0296583906945465
189,2018-10-02,90.22000122070312,90.22000122070312,83.9000015258789,85.2300033569336,84.7147445678711,1720400,93.24199981689453,-0.25927407935801783,110.01755793179395,80.47877538119435,15937300.0,39.492745792901665,-1.8565685685963444,-1.0662709277862854,-1.580595281620118,2.19,12.05,0.54,37.23037092720657,61.19394759377212,-4.56835103929254
190,2018-10-03,86.80999755859375,91.13500213623048,84.0,90.08999633789062,89.54535675048828,1280000,91.06000061035157,-0.45348199083566365,107.73546867501177,80.85153159964644,14657300.0,36.4437692648045,-1.8961114458238342,-1.119465697328991,-1.5532914969896865,2.19,11.61,0.56,19.557214717707698,53.84208671688865,5.702209069033981
191,2018-10-04,88.87000274658203,89.0530014038086,80.16000366210938,81.19000244140625,80.69916534423828,2714400,90.26199951171876,-0.365411657411131,104.80240976208259,82.2487570266544,17371700.0,44.98130838266338,-2.615455247977195,-1.2091005375989456,-2.812709420756499,2.19,14.22,0.72,3.4534861524481903,38.47285590989626,-9.879003505676865
192,2018-10-05,81.18000030517578,83.88899993896484,72.5999984741211,77.9000015258789,77.42906188964844,2832900,87.7759994506836,-0.36529366219614173,105.91228389997062,79.57514972429695,20204600.0,36.48765501242213,-3.411688154629701,-1.3630475494110956,-4.0972812104372105,2.19,14.82,0.84,11.473075216202275,20.080357265787487,-4.052224185978681
193,2018-10-08,76.0,79.19999694824219,71.36000061035156,74.81999969482422,74.36767578125,2187100,84.74400024414062,-0.36109588144398774,109.94663035001057,73.80980326408448,22391700.0,37.69574440050003,-4.242335869673724,-1.6253676135585537,-5.23393651223034,2.19,15.69,0.66,11.473075216202275,11.494592028786053,-3.95378917936412
194,2018-10-09,74.5,77.23999786376953,71.81999969482422,72.5,72.06169891357422,1486600,81.84600067138672,-0.3851549679552644,113.70329353205597,67.9953067283607,23878300.0,30.650214538312852,-5.0298537318203955,-2.001337514201773,-6.057032435237245,2.19,15.95,0.62,11.473075216202275,8.79987886161758,-3.1007747985659306
195,2018-10-10,71.1760025024414,73.0,64.60900115966797,64.91000366210938,64.5176010131836,2778700,79.3,-0.6134372982472641,116.62249674781197,62.94487004295953,26657000.0,28.571426230045546,-6.1950044287548565,-2.4643692979467016,-7.46127026161631,2.19,22.96,0.74,0.0,11.473075216202275,-10.468960466056032
196,2018-10-11,65.0,67.75,61.90999984741211,62.83000183105469,62.45016098022461,2852000,74.26400146484374,-0.8226279690230055,121.22952081465954,55.67914617752799,29509000.0,17.744196817258043,-7.203199514827489,-3.0535324332451648,-8.299334163164648,2.19,24.98,0.68,0.0,7.648716810801517,-3.2044395527724645
197,2018-10-12,66.55000305175781,67.66999816894531,63.0,66.56999969482422,66.16755676269531,2364000,70.59200134277344,-0.9261859373003205,125.44716308470191,48.44550392274439,27145000.0,18.75264706646574,-7.6126607980899195,-3.748274906381591,-7.728771783416657,2.19,21.31,0.67,0.0,3.8243584054007584,5.952566854647112
198,2018-10-15,65.30999755859375,66.5,62.060001373291016,63.7400016784668,63.35466384887695,1824800,68.3260009765625,-0.7215698470278991,127.54861421116848,43.49165284307143,28969800.0,19.25109885436372,-8.072464656103648,-4.4514308622437175,-7.242067587719861,2.19,21.3,0.61,0.0,0.0,-4.251161227776679
199,2018-10-16,65.56999969482422,74.4000015258789,64.8499984741211,73.8499984741211,73.40354919433594,2340400,66.11000137329101,-0.6683961952325888,129.88537551836686,38.52455833478257,26629400.0,17.33869842013786,-7.5342204739128675,-5.1420859830778625,-4.78426898167001,2.19,17.62,0.63,4.265751435259337,0.0,15.861306133397468
200,2018-10-17,72.55999755859375,73.5,68.75,73.37999725341797,72.9363784790039,2044700,66.38000106811523,-0.5393234907561306,129.7999719167579,36.603595206655214,24584700.0,32.4544571958385,-7.064152104059801,-5.768542541754422,-2.591219124610758,2.19,17.4,0.68,5.303675331630629,1.4219171450864456,-0.6364268522873751
201,2018-10-18,72.44000244140625,73.26000213623047,66.80000305175781,68.86000061035156,68.44371795654297,2387300,68.07399978637696,-0.20880599565156316,128.86815696450358,35.43974340069011,26972000.0,32.44882740030609,-6.975931294601196,-6.262842192430266,-1.4261782043418592,2.19,20.06,0.73,18.836932538734963,3.189808922296655,-6.159712199847311
202,2018-10-19,69.81999969482422,72.16300201416016,63.19400024414063,63.9900016784668,63.6031494140625,2712700,69.27999954223633,-0.46811962691861925,127.00827580635142,34.682957892175594,29684700.0,30.363511964671503,-7.2158045775449295,-6.658869207982655,-1.1138707391245486,2.19,19.89,0.82,30.57129542232188,9.46878643520831,-7.072319036768448
203,2018-10-22,64.31999969482422,64.58999633789062,56.70000076293945,59.66999816894531,59.309268951416016,4165800,68.76399993896484,-0.5841943662141521,125.6114789017385,33.3289881697947,33850500.0,29.821479503714585,-7.666123759214287,-6.989254619968345,-1.3537382784918837,2.19,19.64,0.57,41.15858801024057,18.23730109756249,-6.751060159723677
204,2018-10-23,55.970001220703125,62.91999816894531,53.08000183105469,59.43999862670898,59.080657958984375,4076700,67.94999923706055,-0.8160467321057427,124.7048283405419,30.84563870556002,29773800.0,29.707833348193176,-7.9499222409944394,-7.282173511900999,-1.3354974581868806,2.19,20.71,0.61,30.14761825151983,30.18893865709914,-0.38545257129911636
205,2018-10-24,59.93000030517578,60.4900016784668,46.0099983215332,46.15999984741211,45.88094329833984,7031000,65.06799926757813,-0.6919060518835486,122.47522456938347,29.299242390251976,36804800.0,23.73607153039478,-9.141047196395803,-7.477164379927619,-3.3277656329363676,2.19,25.23,0.71,14.147503932673573,33.959167228027425,-22.341855797637223
206,2018-10-25,47.970001220703125,54.16999816894531,47.18000030517578,51.93000030517578,51.61606216430664,5115000,59.623999786376956,-0.9446397541535693,121.54735088529296,25.79211609977378,31689800.0,22.07874453206891,-9.509808339223184,-7.692480788990766,-3.634655100464837,2.19,24.22,0.66,2.5222874483835893,28.484570064811322,12.500001033009456
207,2018-10-26,50.40999984741211,53.880001068115234,47.25,51.81999969482422,51.506717681884766,6552300,56.237999725341794,-0.8077950480185696,119.66480964632558,23.43799046862395,25137500.0,30.087406361191327,-9.699124857771558,-7.903274960227795,-3.5916997950875267,2.19,24.16,0.8,0.0,15.605803210858996,0.0
208,2018-10-29,54.25,55.130001068115234,44.04999923706055,47.20000076293945,46.91465759277344,5084600,53.80399932861328,-0.5754365570808456,116.35362831838779,22.512838458142163,30222100.0,31.523133347716083,-10.105465351396887,-8.08401498263534,-4.0429007375230945,2.19,24.7,0.74,6.774685695092899,5.556597127019054,-8.915474641243993
209,2018-10-30,46.79999923706055,49.95000076293945,45.0,47.880001068115234,47.59054565429688,4408600,51.30999984741211,-0.6878815963949396,113.16042445951726,21.49034267610287,25813500.0,30.399749485349744,-10.254416251101887,-8.369708857911343,-3.7694147863810876,2.19,23.35,0.69,13.420217230345566,3.0989910478254963,1.4406785893734675
210,2018-10-31,50.2599983215332,51.84999847412109,48.59999847412109,49.31999969482422,49.0218391418457,3911100,48.99800033569336,-0.5010237162060751,110.75810531447596,20.008661678728835,29724600.0,35.2247054200149,-10.139384544169175,-8.724182652027132,-2.830403784284087,2.19,21.23,0.65,14.597354625461364,6.731634308479488,3.0075158617068665
211,2018-11-01,50.209999084472656,58.150001525878906,50.119998931884766,57.88999938964844,57.54003143310547,4234800,49.630000305175784,-0.9569883276364037,105.49142443910452,21.426842493065088,25489800.0,38.14703943563622,-9.25006474633939,-9.075677457534683,-0.3487745776094151,2.2,19.34,0.51,9.785468257069894,11.597419183633276,17.376317412515263
212,2018-11-02,58.90999984741211,62.34000015258789,55.15999984741211,58.150001525878906,57.798458099365234,3638800,50.822000122070314,-0.23384930763890338,100.35691557031717,23.75325110652205,29128600.0,42.97961709863295,-8.427149466558767,-9.301706365178513,1.7491137972394917,2.2,19.51,0.68,6.886719983720259,12.60101337095894,0.44913135078898936
213,2018-11-05,58.119998931884766,58.95000076293945,53.27999877929688,57.18000030517578,56.83432388305664,2289200,52.08800048828125,-0.33122830733563857,96.49940480360128,25.652795259468377,31417800.0,45.28269998946049,-7.7637583963986,-9.386264777105676,3.245012761414152,2.2,19.96,0.61,24.74561179648636,10.423180955417171,-1.668101797506294
214,2018-11-06,56.5,59.25,55.5,56.619998931884766,56.27770233154297,2665600,54.08400039672851,-0.0614642948813231,93.30839726376664,26.978136219102815,28752200.0,33.3665955239465,-7.200204153015434,-9.365579905483917,4.330751504936966,2.2,19.91,0.67,43.96282016656547,13.805933345758838,-0.9793658102522307
215,2018-11-07,58.34999847412109,61.58000183105469,57.540000915527344,60.86000061035156,60.492069244384766,3643000,55.831999969482425,-0.1662917795341976,90.05824549650798,28.555288032137863,25109200.0,33.3067748338498,-6.338385689939926,-9.149930678441654,5.623089977003456,2.2,16.36,0.59,60.29987125156364,25.198383982257365,7.4885230633218836
216,2018-11-08,59.869998931884766,61.91999816894531,58.04999923706055,58.58000183105469,58.225860595703125,2559800,58.14000015258789,0.46791859286792564,88.76375662800578,29.098476851811945,27669000.0,41.98718041788965,-5.7728197233153935,-8.797550384076848,6.049461321522909,2.2,16.72,0.64,58.4316891321022,43.00276773820516,-3.7463009471430664
217,2018-11-09,56.59999847412109,56.810001373291016,50.400001525878906,51.459999084472656,51.14889526367188,4493400,58.27800064086914,0.13960500120622057,88.15207112146265,29.24549561030817,32162400.0,44.28480963228273,-5.831902792230743,-8.361294258026163,5.058782931590841,2.2,17.36,0.8,62.1468867636338,54.231460183410434,-12.15432318885239
218,2018-11-12,51.0,51.150001525878906,45.0,45.459999084472656,45.1851692199707,5446000,56.94000015258789,-0.4469552008942168,87.17879082692436,28.93310937550892,37608400.0,41.81129235508261,-6.2903649938911315,-7.886453973674368,3.1921779595664734,2.2,20.45,0.73,62.80298407059811,60.29281571576655,-11.65954159880741
219,2018-11-13,46.09999847412109,48.56999969482422,44.540000915527344,44.75,44.47946548461914,4031400,54.59599990844727,-0.9699238548805228,87.23975214261444,27.182481311771937,41639800.0,37.495529332187154,-6.634512058980242,-7.4460038339842844,1.622983550008085,2.2,20.02,0.7,52.51710158205132,61.12718665544471,-1.561810600025204
220,2018-11-14,46.18000030517578,46.79999923706055,38.900001525878906,40.58000183105469,40.33467483520508,7908900,52.22200012207031,-1.86501365058854,84.68177359196937,27.23245993362471,49548700.0,48.37295215359573,-7.161185401983246,-7.056573557852181,-0.20922368826213145,2.2,21.25,0.81,27.621896253739177,59.15565747209441,-9.318431662447624
221,2018-11-15,40.27999877929688,45.54999923706055,40.0,44.90999984741211,44.63850021362305,4439100,48.16600036621094,-2.5655932830480745,81.68268843534143,27.253211934938516,45109600.0,36.40067390237192,-7.146799314404568,-6.824475852923721,-0.6446469229616945,2.2,19.98,0.73,6.88196459987368,47.64732730212953,10.670275556872454
222,2018-11-16,43.650001525878906,49.0,43.25,48.25,47.95830535888672,4724400,45.43199996948242,-1.8450912438510971,78.17228156171655,28.14828525143451,40385200.0,42.480957853448714,-6.787644398124755,-6.682214724906587,-0.21085934643633486,2.2,18.14,0.74,0.0,29.006987478554723,7.437096780084618
